t,x,y,z,xh,yh,zh,fieldVal,fidLev
2.840999999999961005e+02,4.831383679438647327e+00,8.554306162400308722e+00,1.692022129639262573e+00,4.819109022614814997e+00,8.604279123793377337e+00,1.698611095626188838e+00,5.608223159662314217e+00,2.000000000000000000e+00
2.890999999999972374e+02,4.949668844306691184e+00,8.475277900066476633e+00,2.110310054636427513e+00,4.894136801425565508e+00,8.512575810995002712e+00,2.098488829214284035e+00,5.832377419892500470e+00,2.000000000000000000e+00
2.940999999999983743e+02,5.279016236235773540e+00,8.304785738651869309e+00,2.440206126419710131e+00,5.280102287447203224e+00,8.287063158245103978e+00,2.454540296311809477e+00,5.963983900268507554e+00,2.000000000000000000e+00
2.990999999999995111e+02,5.669445883473823500e+00,7.338537164021410319e+00,2.229623911761443367e+00,5.604386478157460161e+00,7.407811207809208653e+00,2.229128103322006282e+00,6.586940945123318514e+00,2.000000000000000000e+00
3.041000000000006480e+02,5.781975019598109000e+00,7.115504123027158734e+00,1.834998950252384242e+00,5.767551080511770678e+00,7.183632844634772141e+00,1.833663814197392883e+00,6.502906638376028781e+00,2.000000000000000000e+00
3.091000000000017849e+02,6.130507602095739195e+00,6.660373759486899026e+00,1.471131025249651225e+00,6.141057720335071579e+00,6.681027411653142067e+00,1.472784669575263994e+00,6.868037819334147365e+00,2.000000000000000000e+00
3.141000000000029218e+02,6.291673899226874589e+00,5.930135046915609109e+00,1.113492338823706795e+00,6.293353061185917419e+00,5.990635697271504689e+00,1.078981226462085941e+00,6.973557914139608016e+00,2.000000000000000000e+00
3.191000000000040586e+02,6.407380202477630071e+00,5.481132380778516833e+00,6.991248550451663046e-01,6.410672647479803921e+00,5.452454067091288437e+00,7.079028987718262167e-01,6.709278930016649767e+00,2.000000000000000000e+00
3.241000000000051955e+02,6.538176976152488606e+00,5.046770349156441959e+00,3.616240856698317852e-01,6.526904199162954612e+00,5.008268943269676754e+00,3.425894308354172635e-01,6.354393229223511241e+00,2.000000000000000000e+00
3.291000000000063324e+02,6.644725720112597322e+00,4.246106156272329457e+00,3.820761828499619900e-02,6.684772538986678114e+00,4.211440216715748974e+00,2.001174904873646507e-02,5.668180532192709897e+00,1.000000000000000000e+00
3.341000000000074692e+02,6.745308935125835959e+00,4.266901907668652960e+00,3.784705620901736012e-01,6.772134527832309736e+00,4.166728212722687452e+00,3.820864293063656603e-01,5.837015704161315099e+00,1.000000000000000000e+00
3.391000000000086061e+02,6.786953289539140677e+00,4.494822015577100593e+00,7.841454425022290620e-01,6.782116951089278700e+00,4.464888394015875228e+00,7.820240052868944192e-01,6.231117146713388344e+00,1.000000000000000000e+00
